os_500_iters_p,os_1000_iters_p,os_5000_iters_p,os_500_iters_eps_q,os_1000_iters_eps_q,os_5000_iters_eps_q,sloan_500_iters_p,sloan_1000_iters_p,sloan_5000_iters_p,sloan_500_iters_eps_q,sloan_1000_iters_eps_q,sloan_5000_iters_eps_q
0.04638487766666621,0.05406687633333185,0.04509926833333289,0.01571825802912241,0.018405426908682576,0.01527058184575808,6.432200001071919e-06,5.760666667242731e-06,0.0,7.29028993007308e-08,7.097042462045344e-08,0.0
0.04640692133333424,0.054086346333333424,0.04511577966666813,0.01573034841882129,0.018417380384431775,0.01528059486703473,6.478499999573728e-06,5.644666666526632e-06,0.0,7.292628262378642e-08,7.09516574937119e-08,0.0
0.046429048666665196,0.054105503999998916,0.04513229799999863,0.01574243884426621,0.018429334065272557,0.015290608187369409,6.441133333368043e-06,5.769666667987394e-06,0.0,7.291391990182916e-08,7.097514051479514e-08,0.0
0.046451222666664904,0.054124708333331384,0.04514878633333197,0.015754529267254763,0.01844128774365697,0.015300621824084759,6.357100001963545e-06,5.848000000696629e-06,0.0,7.290401352055831e-08,7.100107993207594e-08,0.0
0.04647348333333312,0.05414399933333236,0.04516528466666614,0.015766619726006598,0.018453241457804637,0.015310635759787944,6.186400000274261e-06,5.839666666673793e-06,0.0,7.285834391357326e-08,7.099125606813139e-08,0.0
0.04649578699999957,0.05416333333333334,0.04518175266666802,0.015778710178945526,0.018465195166139425,0.015320650008590092,5.9727000003562125e-06,5.788333330869477e-06,0.0,7.28184871567894e-08,7.098724510989918e-08,0.0
0.04651817466666586,0.05418275133333239,0.045198224666666675,0.015790800664337717,0.018477148906927476,0.015330664553144357,5.6750000005934e-06,5.652999998773112e-06,0.0,7.274617716546139e-08,7.095078086161166e-08,0.0
0.04653980833333193,0.0542018199999994,0.04521466933333329,0.015802892564889176,0.01848910281426061,0.015340679414033054,5.978666667516563e-06,5.794999999864103e-06,0.0,7.283202191343818e-08,7.09948043409181e-08,0.0
0.04656152599999963,0.054220972666666256,0.045231121333333846,0.015814984504565727,0.01850105676071881,0.01535069463299052,6.198333332818606e-06,5.852999999333974e-06,0.0,7.287874156935992e-08,7.099970272816947e-08,0.0
0.046583285999998836,0.054240167666666395,0.045247539,0.015827076438407167,0.018513010701341898,0.01536071010936188,6.375666666613711e-06,5.86866666552055e-06,0.0,7.293129633545448e-08,7.101043619783809e-08,0.0
0.046605116666665225,0.05425943333333194,0.045263953999999273,0.01583916840731081,0.018524964677027217,0.015370725884121611,6.482333333224233e-06,5.8136666662989e-06,0.0,7.294878889840817e-08,7.098610749212142e-08,0.0
0.04662702733333113,0.05427877899999878,0.045280368999998544,0.015851260408694,0.018536918685192028,0.01538074201021472,6.5090000003209525e-06,5.678666667563448e-06,0.0,7.29338019422876e-08,7.092929926733049e-08,0.0
0.04664898433333242,0.05429777499999844,0.04529675699999913,0.01586335241419809,0.018548872877628242,0.015390758403788923,6.489333335579772e-06,5.821333335376266e-06,0.0,7.291469408809981e-08,7.094570109167364e-08,0.0
0.0466710250000002,0.05431685466666636,0.0453131520000003,0.015875444448795406,0.018560827099157684,0.01540077514534477,6.386000000802028e-06,5.880333333152521e-06,0.0,7.286649297832959e-08,7.093300968818994e-08,0.0
0.046693111999999815,0.05433598066666612,0.045329516666665626,0.01588753648423355,0.018572781321527954,0.015410792151054814,6.236333334186384e-06,5.893000000867232e-06,0.0,7.281745104115167e-08,7.091947748505412e-08,0.0
0.046715281000000886,0.05435518866666733,0.04534589000000011,0.015899628548790512,0.01858473557301704,0.015420809504806704,6.004666666115099e-06,5.823666665349947e-06,0.0,7.273929028550619e-08,7.087682643569515e-08,0.0
0.04673749900000068,0.05437444566666727,0.04536223233333381,0.015911720638278726,0.01859668984943738,0.015430827146796944,5.7239999993186075e-06,5.705333332883811e-06,0.0,7.263619827835299e-08,7.080924413482848e-08,0.0
0.04675898733333206,0.05439337866666527,0.04537856866666523,0.01592381416430136,0.018608644335586705,0.015440845093418837,6.021666667521686e-06,5.8416666686156304e-06,0.0,7.264681478602597e-08,7.077770605712352e-08,0.0
0.046780545666665674,0.05441238166666551,0.04539490166666482,0.015935907722224946,0.01862059885363701,0.015450863390855885,6.2493333334856516e-06,5.908000000331981e-06,0.0,7.262553031184282e-08,7.071426696980687e-08,0.0
0.04680216666666581,0.05443144733333405,0.0454112173333332,0.01594800131996782,0.018632553411506547,0.01546088204710444,6.414333332926958e-06,5.911666667302029e-06,0.0,7.256442657865847e-08,7.061100865124459e-08,0.0
